output_area,ethnicity,0,15,30,65
356000,Asian,14,11,31,0
356100,Asian,28,26,68,3
356200,Asian,11,11,25,0
356300,Asian,6,6,17,6
356400,Asian,8,8,22,3
356500,Asian,45,39,70,3
356600,Asian,6,14,17,0
356800,Asian,8,8,19,3
357300,Asian,0,9,24,0
357500,Asian,44,144,358,88
357600,Asian,3,14,14,0
357700,Asian,35,32,70,3
357900,Asian,19,14,47,0
358000,Asian,22,16,66,0
358100,Asian,11,11,17,3
358200,Asian,17,15,41,0
358300,Asian,43,26,77,0
358400,Asian,57,34,96,3
358500,Asian,23,8,39,0
358600,Asian,11,11,33,6
358700,Asian,40,17,71,0
358800,Asian,0,8,11,0
358900,Asian,8,11,17,3
359000,Asian,18,6,32,0
359100,Asian,56,28,100,3
359400,Asian,33,19,58,0
359500,Asian,6,14,25,3
359600,Asian,40,17,55,3
359700,Asian,6,9,11,0
359800,Asian,14,6,14,3
359900,Asian,20,14,40,3
360000,Asian,8,6,17,3
360200,Asian,14,11,23,3
360300,Asian,3,3,3,0
360400,Asian,5,8,19,0
360500,Asian,8,8,8,3
360600,Asian,46,21,59,0
360700,Asian,25,25,45,6
360800,Asian,0,0,6,0
360900,Asian,22,5,22,3
361000,Asian,55,137,179,3
361100,Asian,39,28,67,6
361200,Asian,25,28,50,6
361300,Asian,46,35,81,3
361400,Asian,31,19,56,3
361500,Asian,47,28,83,3
361600,Asian,46,86,118,5
361700,Asian,27,29,56,5
361900,Asian,27,43,45,3
362000,Asian,59,110,135,3
362100,Asian,23,38,56,0
362200,Asian,18,21,31,5
362300,Asian,11,3,14,3
362400,Asian,21,24,39,0
362500,Asian,26,21,31,0
362600,Asian,13,8,18,3
362700,Asian,18,13,30,3
362800,Asian,18,8,28,0
362900,Asian,19,13,27,0
363000,Asian,15,3,21,3
363100,Asian,8,3,19,0
363300,Asian,7,5,11,2
100100,MELAA,2,0,5,0
100200,MELAA,0,0,2,0
100400,MELAA,0,2,0,0
100500,MELAA,2,0,5,0
100600,MELAA,5,2,7,2
100700,MELAA,2,2,2,0
100800,MELAA,5,2,5,0
100900,MELAA,0,0,0,0
101000,MELAA,0,2,2,0
101100,MELAA,5,0,5,0
101200,MELAA,2,2,0,0
101300,MELAA,0,0,2,0
101400,MELAA,0,0,0,0
101500,MELAA,0,0,2,0
101600,MELAA,0,0,0,0
101700,MELAA,0,0,2,0
101800,MELAA,0,0,5,0
101900,MELAA,0,0,0,0
102000,MELAA,0,0,0,0
102100,MELAA,0,0,2,0
102200,MELAA,3,3,5,0
102300,MELAA,0,0,0,0
102400,MELAA,3,3,5,0
102500,MELAA,3,3,5,0
102600,MELAA,3,3,16,3
102700,MELAA,0,0,2,0
102800,MELAA,5,0,5,3
102900,MELAA,3,0,3,3
103000,MELAA,8,5,16,0
103100,MELAA,3,8,8,0
103200,MELAA,0,0,3,0
103300,MELAA,0,3,3,0
103400,MELAA,2,0,2,0
103500,MELAA,5,2,0,2
103600,MELAA,0,0,0,0
103700,MELAA,8,3,8,0
103800,MELAA,0,0,3,0
103900,MELAA,3,17,14,0
104000,MELAA,0,0,0,0
104100,MELAA,3,0,0,0
104200,MELAA,3,3,3,0
104300,MELAA,0,3,6,0
104400,MELAA,0,0,0,0
104500,MELAA,2,2,0,0
104600,MELAA,0,0,0,0
104700,MELAA,7,2,7,0
104800,MELAA,3,0,3,0
104900,MELAA,3,3,5,0
105100,MELAA,5,0,5,0
105200,MELAA,0,2,0,0
105300,MELAA,3,0,3,0
105400,MELAA,8,3,5,0
105500,MELAA,8,0,13,3
105600,MELAA,5,5,8,0
105700,MELAA,0,0,0,0
105800,MELAA,7,0,10,0
105900,MELAA,0,0,5,3
106000,MELAA,0,0,0,0
106100,MELAA,5,5,13,0
106200,MELAA,5,2,10,0
106300,MELAA,6,6,11,0
106400,MELAA,2,0,2,0
106500,MELAA,5,0,5,2
106600,MELAA,5,0,8,0
106700,MELAA,3,0,0,0
106800,MELAA,5,0,3,3
106900,MELAA,8,0,11,3
107000,MELAA,5,3,8,0
107100,MELAA,8,3,5,0
107200,MELAA,5,3,8,3
107300,MELAA,7,2,5,0
107400,MELAA,7,0,2,2
107500,MELAA,2,0,2,0
107600,MELAA,5,0,5,0
107700,MELAA,2,2,2,0
107800,MELAA,0,0,0,0
108000,MELAA,8,0,3,0
108100,MELAA,3,3,3,0
108200,MELAA,8,5,5,0
108300,MELAA,0,0,3,0
108500,MELAA,3,0,5,0
108600,MELAA,3,3,3,0
108700,MELAA,3,0,5,0
108800,MELAA,0,0,3,3
108900,MELAA,3,0,5,3
109100,MELAA,8,3,3,0
109200,MELAA,0,3,0,0
109300,MELAA,5,3,5,0
109400,MELAA,3,3,5,0
109500,MELAA,0,3,3,0
109600,MELAA,0,0,0,0
109700,MELAA,3,5,5,0
109800,MELAA,3,0,11,0
109900,MELAA,3,0,8,0
110100,MELAA,5,0,0,0
110200,MELAA,0,0,3,0
110400,MELAA,8,5,16,0
110500,MELAA,3,0,5,0
110700,MELAA,5,0,8,3
110800,MELAA,0,3,8,0
110900,MELAA,0,0,6,0
111100,MELAA,3,3,3,0
111200,MELAA,11,0,9,3
111300,MELAA,6,8,11,0
111400,MELAA,3,0,0,0
111500,MELAA,3,0,6,0
111600,MELAA,5,0,11,0
111700,MELAA,8,0,16,3
111800,MELAA,0,0,0,0
111900,MELAA,3,0,0,0
112100,MELAA,3,3,6,3
112200,MELAA,0,3,0,0
112300,MELAA,3,3,3,0
112400,MELAA,3,3,5,0
112500,MELAA,3,0,0,3
112600,MELAA,3,3,6,0
112700,MELAA,14,9,26,3
112800,MELAA,0,3,3,3
112900,MELAA,0,0,8,3
113000,MELAA,14,3,14,6
113100,MELAA,11,8,23,6
113200,MELAA,3,3,3,0
113300,MELAA,14,6,20,3
113400,MELAA,3,0,0,0
113500,MELAA,3,3,0,0
113600,MELAA,3,6,14,3
113900,MELAA,3,6,6,0
114000,MELAA,14,6,17,3
114100,MELAA,0,6,9,0
114200,MELAA,0,0,0,0
114400,MELAA,16,3,24,3
114500,MELAA,8,3,8,0
114600,MELAA,8,3,19,0
114700,MELAA,0,0,11,3
114800,MELAA,3,3,0,0
114900,MELAA,3,6,19,0
115000,MELAA,16,8,24,3
115100,MELAA,8,8,16,3
115200,MELAA,3,3,8,0
115300,MELAA,0,3,5,0
115400,MELAA,3,3,3,3
115500,MELAA,0,3,6,0
115600,MELAA,3,3,11,0
115700,MELAA,17,3,25,0
115800,MELAA,8,8,5,0
115900,MELAA,5,5,16,0
116000,MELAA,8,3,8,0
116100,MELAA,3,0,3,0
116200,MELAA,11,3,31,3
116300,MELAA,0,0,0,0
116400,MELAA,3,3,3,0
116500,MELAA,9,3,23,0
116600,MELAA,3,5,19,0
116700,MELAA,17,26,49,3
116800,MELAA,20,17,31,3
116900,MELAA,29,38,58,3
117000,MELAA,8,11,22,0
117100,MELAA,3,3,3,0
117200,MELAA,3,11,17,3
117300,MELAA,3,14,14,3
117400,MELAA,29,12,38,9
117500,MELAA,11,19,33,3
117600,MELAA,26,23,49,6
117700,MELAA,9,14,31,0
117800,MELAA,21,15,36,0
117900,MELAA,17,17,37,0
118000,MELAA,5,0,8,0
118100,MELAA,29,23,61,12
118200,MELAA,34,25,53,3
118300,MELAA,9,20,31,3
118400,MELAA,32,32,61,6
118500,MELAA,23,20,41,6
118600,MELAA,3,6,14,3
118700,MELAA,20,23,43,6
118900,MELAA,8,20,23,3
119000,MELAA,11,11,26,3
119100,MELAA,29,14,46,9
119200,MELAA,3,6,8,0
119400,MELAA,6,0,6,0
119500,MELAA,20,6,28,0
119600,MELAA,8,10,10,3
119700,MELAA,9,3,14,3
119800,MELAA,35,13,40,5
119900,MELAA,20,64,113,38
120000,MELAA,9,17,17,6
120100,MELAA,8,0,5,0
120200,MELAA,20,11,42,0
120300,MELAA,17,17,31,6
120400,MELAA,42,56,107,34
120500,MELAA,14,23,20,0
120600,MELAA,28,15,28,5
120700,MELAA,8,11,17,6
120800,MELAA,3,6,20,0
120900,MELAA,23,20,33,3
121000,MELAA,30,30,74,3
121100,MELAA,11,3,13,3
121200,MELAA,11,14,31,9
121300,MELAA,28,19,33,3
121400,MELAA,19,19,36,5
121500,MELAA,26,45,65,11
121600,MELAA,23,28,33,0
121700,MELAA,5,5,11,3
121800,MELAA,21,16,39,3
121900,MELAA,33,33,78,8
122000,MELAA,8,5,13,0
122100,MELAA,22,20,56,6
122200,MELAA,11,23,23,0
122300,MELAA,33,35,46,3
122400,MELAA,38,18,40,0
122500,MELAA,25,20,35,3
122600,MELAA,14,14,29,6
122700,MELAA,20,14,56,8
122800,MELAA,34,21,52,5
122900,MELAA,18,20,30,3
123000,MELAA,20,20,22,0
123100,MELAA,22,36,58,6
123200,MELAA,20,17,17,0
123300,MELAA,25,33,71,11
123400,MELAA,26,31,60,3
123600,MELAA,11,20,40,9
123700,MELAA,14,23,49,6
123800,MELAA,31,26,38,3
123900,MELAA,11,8,30,3
124000,MELAA,28,34,65,17
124100,MELAA,0,0,8,0
124200,MELAA,16,13,26,3
124300,MELAA,31,26,31,0
124400,MELAA,43,35,85,8
124500,MELAA,10,5,17,2
124600,MELAA,6,8,23,6
124700,MELAA,0,0,0,5
124800,MELAA,25,10,28,0
124900,MELAA,31,23,31,3
125000,MELAA,21,19,35,11
125200,MELAA,22,22,66,6
125300,MELAA,13,13,31,5
125400,MELAA,14,11,40,9
125500,MELAA,20,11,34,3
125600,MELAA,8,25,34,3
125700,MELAA,24,18,29,0
125800,MELAA,14,8,37,0
125900,MELAA,11,9,29,0
126000,MELAA,22,33,35,5
126100,MELAA,17,14,36,3
126200,MELAA,20,20,50,3
126300,MELAA,17,23,34,6
126400,MELAA,27,12,30,5
126500,MELAA,17,31,42,3
126600,MELAA,48,40,113,6
126700,MELAA,26,26,37,5
126800,MELAA,12,9,52,3
126900,MELAA,32,21,43,3
127000,MELAA,18,16,29,5
127100,MELAA,24,16,41,8
127200,MELAA,6,14,14,0
127300,MELAA,6,14,34,0
127400,MELAA,17,17,39,0
127500,MELAA,0,8,8,0
127600,MELAA,5,3,16,0
127700,MELAA,28,20,61,0
127800,MELAA,12,20,32,0
127900,MELAA,13,11,24,5
128000,MELAA,0,0,5,0
128100,MELAA,11,17,39,3
128200,MELAA,11,5,30,3
128300,MELAA,25,25,38,3
128400,MELAA,18,8,31,5
128500,MELAA,21,21,36,5
128600,MELAA,8,6,14,3
128800,MELAA,20,25,45,0
128900,MELAA,34,29,42,3
129000,MELAA,23,28,38,3
129100,MELAA,38,33,56,8
129200,MELAA,16,13,32,3
129300,MELAA,30,14,38,3
129400,MELAA,14,19,24,3
129500,MELAA,21,18,31,3
129600,MELAA,8,15,13,3
129700,MELAA,6,3,33,3
129800,MELAA,8,5,11,0
129900,MELAA,19,21,43,5
130000,MELAA,8,5,16,3
130100,MELAA,23,18,36,3
130200,MELAA,3,11,17,0
130300,MELAA,8,21,34,3
130400,MELAA,5,5,19,3
130500,MELAA,8,13,23,0
130600,MELAA,41,43,43,8
130700,MELAA,34,11,34,0
130800,MELAA,15,15,26,0
130900,MELAA,20,15,31,0
131000,MELAA,25,25,28,3
131100,MELAA,37,43,66,5
131200,MELAA,5,24,35,5
131300,MELAA,3,9,32,6
131400,MELAA,12,0,12,0
131500,MELAA,28,21,34,3
131600,MELAA,5,16,29,0
131700,MELAA,34,42,58,0
131800,MELAA,19,25,100,3
131900,MELAA,27,27,43,0
132000,MELAA,35,45,69,0
132100,MELAA,16,21,56,3
132200,MELAA,37,29,51,3
132300,MELAA,13,13,48,3
132400,MELAA,14,60,63,3
132500,MELAA,8,13,29,3
132600,MELAA,8,8,24,5
132700,MELAA,17,98,95,0
132800,MELAA,11,21,35,0
132900,MELAA,21,26,37,3
133000,MELAA,14,9,31,0
133100,MELAA,17,22,47,3
133200,MELAA,12,125,113,6
133300,MELAA,20,49,99,3
133400,MELAA,23,136,96,6
133500,MELAA,3,19,24,0
133600,MELAA,5,37,56,0
133700,MELAA,9,38,66,0
133800,MELAA,9,73,85,3
133900,MELAA,3,3,5,3
134000,MELAA,3,3,8,0
134100,MELAA,6,66,86,9
134200,MELAA,13,22,43,0
134300,MELAA,8,74,68,0
134400,MELAA,11,24,37,3
134500,MELAA,11,74,114,6
134600,MELAA,8,8,24,3
134700,MELAA,18,16,29,3
134900,MELAA,30,38,40,3
135000,MELAA,24,38,51,3
135100,MELAA,14,100,103,3
135200,MELAA,11,5,24,3
135300,MELAA,12,130,101,3
135400,MELAA,8,13,21,0
135500,MELAA,35,49,65,3
135600,MELAA,11,14,30,3
135700,MELAA,14,71,85,3
135800,MELAA,11,35,54,8
135900,MELAA,3,87,56,0
136000,MELAA,14,88,124,3
136100,MELAA,3,30,32,3
136200,MELAA,3,8,16,0
136300,MELAA,8,22,30,3
136400,MELAA,28,48,82,0
136500,MELAA,40,27,48,0
136600,MELAA,19,30,38,3
136700,MELAA,14,14,25,3
136800,MELAA,32,24,37,5
136900,MELAA,3,17,25,0
137000,MELAA,5,16,27,3
137100,MELAA,41,38,57,5
137200,MELAA,39,33,50,6
137300,MELAA,13,3,16,3
137400,MELAA,17,14,57,3
137500,MELAA,8,3,11,0
137600,MELAA,11,14,27,0
137700,MELAA,5,21,18,3
137800,MELAA,8,31,47,3
137900,MELAA,77,99,88,11
138000,MELAA,14,8,22,3
138100,MELAA,11,14,55,3
138200,MELAA,28,33,50,6
138300,MELAA,57,49,65,5
138400,MELAA,8,20,28,3
138500,MELAA,11,37,54,0
138600,MELAA,8,16,25,5
138700,MELAA,6,28,53,3
138900,MELAA,33,19,33,3
139000,MELAA,14,17,45,3
139100,MELAA,32,16,30,3
139200,MELAA,8,14,39,6
139300,MELAA,14,17,22,0
139400,MELAA,11,6,23,0
139500,MELAA,8,11,11,0
139600,MELAA,17,17,31,0
139700,MELAA,28,36,55,3
139800,MELAA,31,31,62,3
139900,MELAA,14,28,51,3
140000,MELAA,14,17,31,6
140100,MELAA,13,13,33,3
140200,MELAA,23,11,37,3
140300,MELAA,25,28,33,3
140400,MELAA,37,25,45,0
140500,MELAA,11,11,28,0
140600,MELAA,40,24,53,5
140700,MELAA,46,55,52,8
140800,MELAA,23,26,48,0
140900,MELAA,31,28,54,6
141000,MELAA,23,17,39,6
141100,MELAA,28,28,85,3
141200,MELAA,3,3,11,3
141300,MELAA,25,17,51,3
141500,MELAA,12,17,26,3
141600,MELAA,6,9,17,6
141700,MELAA,11,17,25,3
141800,MELAA,29,23,71,3
141900,MELAA,17,14,30,6
142000,MELAA,45,20,57,0
142100,MELAA,14,23,31,0
142200,MELAA,17,17,43,3
142300,MELAA,44,30,52,3
142400,MELAA,6,6,23,3
142500,MELAA,8,14,23,3
142600,MELAA,8,6,20,0
142700,MELAA,6,9,40,0
142800,MELAA,19,24,54,3
142900,MELAA,17,22,33,6
143000,MELAA,26,14,60,3
143100,MELAA,25,25,45,6
143200,MELAA,20,17,42,8
143300,MELAA,11,16,55,3
143400,MELAA,11,6,31,3
143500,MELAA,17,17,59,6
143600,MELAA,14,19,36,3
143700,MELAA,20,11,46,9
143800,MELAA,27,19,43,0
143900,MELAA,17,23,42,3
144000,MELAA,28,23,45,6
144100,MELAA,27,27,48,3
144300,MELAA,24,5,40,3
144400,MELAA,33,11,42,0
144500,MELAA,27,19,60,5
144600,MELAA,3,16,16,0
144700,MELAA,23,23,55,3
144800,MELAA,14,14,30,3
144900,MELAA,9,9,14,0
145000,MELAA,13,13,50,5
145100,MELAA,28,20,56,8
145200,MELAA,21,13,28,0
145300,MELAA,11,19,42,6
145400,MELAA,0,5,3,0
145500,MELAA,11,11,13,3
145600,MELAA,16,18,34,5
145700,MELAA,9,6,17,0
145800,MELAA,15,13,20,3
145900,MELAA,3,3,3,0
146000,MELAA,11,6,25,3
146100,MELAA,7,2,7,2
146200,MELAA,13,24,32,3
146300,MELAA,20,20,32,2
146400,MELAA,9,9,23,0
146500,MELAA,16,11,25,3
146600,MELAA,8,13,11,0
146700,MELAA,0,0,5,0
146800,MELAA,5,5,15,2
146900,MELAA,5,8,22,0
147000,MELAA,18,13,28,3
147100,MELAA,16,18,32,5
147200,MELAA,30,22,59,5
147500,MELAA,10,8,15,3
147600,MELAA,19,30,44,3
147800,MELAA,14,11,26,6
148000,MELAA,9,6,17,6
148100,MELAA,8,14,25,3
148200,MELAA,3,3,5,0
148300,MELAA,9,6,17,3
148400,MELAA,8,11,17,0
148500,MELAA,13,8,8,0
148600,MELAA,8,5,11,0
148700,MELAA,11,24,27,0
148800,MELAA,12,12,23,3
148900,MELAA,5,3,3,0
149000,MELAA,18,21,45,8
149100,MELAA,8,8,23,0
149200,MELAA,20,14,37,6
149300,MELAA,17,11,28,3
149400,MELAA,13,8,13,3
149500,MELAA,3,8,10,0
149700,MELAA,20,17,46,3
149800,MELAA,19,8,32,3
149900,MELAA,3,0,5,0
150000,MELAA,8,3,13,0
150100,MELAA,3,3,3,0
150200,MELAA,3,5,3,0
150300,MELAA,11,5,13,3
150400,MELAA,20,20,28,3
150500,MELAA,8,13,16,3
150600,MELAA,14,11,25,6
150700,MELAA,16,14,30,5
150800,MELAA,8,3,3,3
150900,MELAA,8,8,8,0
151000,MELAA,5,8,11,0
151100,MELAA,8,8,29,0
151200,MELAA,11,5,5,0
151300,MELAA,26,26,46,9
151400,MELAA,8,3,10,0
151500,MELAA,16,16,35,3
151600,MELAA,3,5,8,0
151700,MELAA,0,5,16,3
151800,MELAA,3,5,8,5
151900,MELAA,11,5,19,0
152000,MELAA,17,11,28,3
152100,MELAA,3,3,13,3
152200,MELAA,6,9,26,9
152400,MELAA,17,8,36,3
152500,MELAA,14,11,22,8
152600,MELAA,0,0,3,0
152800,MELAA,11,8,5,0
152900,MELAA,9,11,17,3
153000,MELAA,8,3,8,0
153100,MELAA,17,20,28,3
153200,MELAA,3,3,5,0
153300,MELAA,3,10,13,3
153400,MELAA,6,9,20,6
153500,MELAA,5,3,5,0
153600,MELAA,3,0,3,0
153700,MELAA,17,20,34,14
153800,MELAA,17,17,32,0
153900,MELAA,6,20,20,6
154000,MELAA,3,8,13,0
154100,MELAA,13,11,24,8
154200,MELAA,3,3,8,0
154300,MELAA,9,3,14,0
154400,MELAA,0,5,3,0
154500,MELAA,26,15,35,9
154700,MELAA,9,14,23,3
154800,MELAA,19,19,16,3
154900,MELAA,16,14,30,5
155000,MELAA,3,3,8,0
155100,MELAA,5,3,5,0
155200,MELAA,37,23,85,11
155300,MELAA,12,20,32,9
155400,MELAA,35,26,58,17
155500,MELAA,3,5,19,0
155600,MELAA,19,16,27,5
155700,MELAA,3,3,0,0
155800,MELAA,5,3,3,0
155900,MELAA,5,10,13,0
156100,MELAA,34,25,68,14
156200,MELAA,25,25,41,14
156300,MELAA,17,23,46,11
156400,MELAA,6,8,19,0
156500,MELAA,11,8,25,5
156600,MELAA,23,20,43,6
156700,MELAA,13,3,11,3
156800,MELAA,3,0,5,0
156900,MELAA,20,26,60,6
157000,MELAA,14,16,30,3
157100,MELAA,6,11,14,0
157200,MELAA,5,5,5,0
157300,MELAA,20,15,38,6
157400,MELAA,3,3,5,0
157500,MELAA,28,22,47,3
157600,MELAA,0,8,18,0
157700,MELAA,8,5,5,0
157800,MELAA,26,17,48,11
157900,MELAA,16,10,23,5
158000,MELAA,17,17,28,14
158100,MELAA,43,31,57,9
158200,MELAA,17,17,40,3
158300,MELAA,19,27,49,5
158400,MELAA,13,13,20,3
158500,MELAA,21,16,32,3
158600,MELAA,3,6,6,3
158700,MELAA,15,2,10,0
158800,MELAA,7,5,7,0
158900,MELAA,0,6,6,3
159000,MELAA,15,15,21,5
159100,MELAA,34,16,49,8
159200,MELAA,15,17,35,5
159300,MELAA,21,19,43,5
159400,MELAA,3,0,5,0
159500,MELAA,12,12,12,2
159600,MELAA,18,13,23,3
159700,MELAA,8,3,5,0
159800,MELAA,0,0,6,0
159900,MELAA,10,7,15,2
160000,MELAA,15,17,27,5
160100,MELAA,21,18,44,8
160200,MELAA,12,17,27,5
160300,MELAA,10,3,18,5
160400,MELAA,38,33,76,8
160500,MELAA,25,32,62,15
160600,MELAA,7,15,20,5
160700,MELAA,17,14,26,5
160800,MELAA,15,5,27,7
160900,MELAA,12,7,19,5
161000,MELAA,40,26,45,8
161100,MELAA,18,13,29,3
161200,MELAA,7,5,12,2
161300,MELAA,7,7,12,0
161400,MELAA,5,0,5,0
161500,MELAA,8,8,13,0
161600,MELAA,8,5,16,0
161800,MELAA,11,8,24,5
161900,MELAA,7,5,12,2
162000,MELAA,5,10,13,5
162100,MELAA,22,19,32,0
162200,MELAA,0,0,5,0
162300,MELAA,5,5,10,0
162400,MELAA,3,3,8,0
162500,MELAA,8,0,11,0
162600,MELAA,5,7,5,2
162700,MELAA,8,3,8,0
162800,MELAA,8,8,13,0
162900,MELAA,0,3,8,0
163000,MELAA,12,15,25,2
163100,MELAA,16,10,29,3
163200,MELAA,10,10,26,3
163300,MELAA,17,5,10,2
163400,MELAA,11,11,25,0
163500,MELAA,10,7,14,2
163600,MELAA,7,12,15,0
163700,MELAA,8,10,23,3
163900,MELAA,23,15,36,0
164000,MELAA,10,13,20,0
164200,MELAA,10,5,10,0
164300,MELAA,0,0,0,0
164400,MELAA,5,0,8,0
164500,MELAA,3,0,5,0
164600,MELAA,8,3,13,3
164700,MELAA,3,0,5,0
164800,MELAA,0,3,3,0
164900,MELAA,0,3,3,0
165000,MELAA,0,0,0,0
165100,MELAA,0,5,3,0
165200,MELAA,5,0,3,0
165300,MELAA,10,3,10,5
165400,MELAA,6,8,11,3
165500,MELAA,21,13,23,3
165600,MELAA,5,3,16,0
165700,MELAA,3,3,3,0
165800,MELAA,11,8,16,0
165900,MELAA,3,3,5,0
166100,MELAA,5,0,8,0
166200,MELAA,3,0,3,0
166300,MELAA,5,8,8,0
166400,MELAA,3,3,3,0
166500,MELAA,3,0,3,0
166700,MELAA,0,3,5,0
166900,MELAA,0,0,3,0
167000,MELAA,0,0,3,0
167100,MELAA,3,3,8,0
167200,MELAA,3,3,5,3
167300,MELAA,3,0,0,0
167400,MELAA,3,6,9,0
167500,MELAA,3,0,0,0
167600,MELAA,0,3,5,3
167700,MELAA,3,0,0,0
167800,MELAA,8,5,5,5
168000,MELAA,0,0,3,0
168100,MELAA,0,3,0,0
168200,MELAA,6,0,9,3
168300,MELAA,0,0,0,0
168400,MELAA,0,0,3,0
168500,MELAA,5,3,3,0
168600,MELAA,0,0,0,0
168700,MELAA,0,3,0,3
168800,MELAA,0,0,3,0
168900,MELAA,0,0,0,0
169000,MELAA,3,0,5,0
169100,MELAA,3,0,5,0
169200,MELAA,0,3,8,0
169300,MELAA,5,0,3,3
169400,MELAA,5,0,5,0
169500,MELAA,0,0,0,0
169600,MELAA,3,3,3,3
169700,MELAA,0,0,5,0
169800,MELAA,8,5,3,0
169900,MELAA,3,0,3,0
170000,MELAA,3,3,5,0
170100,MELAA,0,0,0,0
170200,MELAA,3,8,3,0
170300,MELAA,0,0,0,0
170400,MELAA,3,0,3,0
170500,MELAA,13,8,21,3
170600,MELAA,0,3,0,0
170700,MELAA,5,0,8,3
170900,MELAA,3,3,3,0
171100,MELAA,0,5,3,0
171200,MELAA,3,0,0,0
171300,MELAA,0,0,0,0
171400,MELAA,5,0,7,0
171500,MELAA,3,5,13,0
171600,MELAA,13,8,18,3
171700,MELAA,6,3,6,0
171900,MELAA,3,5,11,0
172000,MELAA,3,3,0,0
172100,MELAA,2,2,2,0
172200,MELAA,2,2,7,0
172300,MELAA,3,3,3,3
172400,MELAA,3,0,3,0
172500,MELAA,3,0,3,0
172600,MELAA,0,0,0,0
172700,MELAA,3,3,0,0
172800,MELAA,5,8,8,3
172900,MELAA,0,0,0,0
173000,MELAA,0,0,5,0
173100,MELAA,0,0,6,0
173200,MELAA,6,8,14,3
173300,MELAA,3,3,3,0
173400,MELAA,0,0,0,0
173500,MELAA,6,3,8,0
173600,MELAA,3,3,6,0
173700,MELAA,3,3,11,0
173800,MELAA,0,3,3,0
173900,MELAA,3,5,5,0
174000,MELAA,0,3,3,0
174100,MELAA,10,5,13,3
174200,MELAA,0,0,3,0
174300,MELAA,3,0,6,0
174400,MELAA,6,8,14,0
174500,MELAA,0,6,3,0
174600,MELAA,3,0,5,0
174700,MELAA,3,3,3,0
174800,MELAA,6,0,8,0
174900,MELAA,8,3,11,0
175000,MELAA,8,3,11,0
175100,MELAA,3,5,5,0
175300,MELAA,25,8,37,0
175400,MELAA,0,0,6,0
175500,MELAA,17,6,19,0
175600,MELAA,8,14,16,0
175700,MELAA,5,5,8,0
175800,MELAA,25,8,31,0
175900,MELAA,41,30,47,0
176000,MELAA,8,3,11,0
176100,MELAA,41,28,61,3
176200,MELAA,33,19,39,6
176400,MELAA,10,10,10,0
176500,MELAA,8,5,11,0
176600,MELAA,5,3,8,0
176700,MELAA,14,3,19,0
176800,MELAA,24,15,17,2
176900,MELAA,6,8,14,0
177000,MELAA,18,8,29,3
177100,MELAA,10,13,15,3
177200,MELAA,10,12,15,0
177300,MELAA,34,31,18,3
177400,MELAA,16,8,16,0
177500,MELAA,11,3,14,3
177600,MELAA,3,5,16,3
177700,MELAA,19,5,24,3
177800,MELAA,31,34,34,3
177900,MELAA,10,10,13,0
178000,MELAA,23,16,16,0
178100,MELAA,5,15,18,0
178200,MELAA,43,38,33,3
178300,MELAA,19,30,46,3
178400,MELAA,36,10,28,5
178500,MELAA,29,29,31,3
178600,MELAA,4,2,2,0
178700,MELAA,15,13,30,3
178800,MELAA,10,10,12,0
178900,MELAA,0,0,3,0
179100,MELAA,18,13,23,3
179200,MELAA,5,19,16,0
179300,MELAA,13,24,32,3
179400,MELAA,6,45,28,3
179500,MELAA,13,19,32,3
179600,MELAA,35,32,32,3
179700,MELAA,11,30,30,3
179800,MELAA,5,5,16,3
179900,MELAA,45,83,56,3
180000,MELAA,26,23,28,0
180100,MELAA,3,13,24,0
180200,MELAA,37,27,42,0
180300,MELAA,23,13,15,0
180400,MELAA,8,15,15,0
180500,MELAA,5,12,5,0
180600,MELAA,13,13,21,0
180700,MELAA,24,38,32,3
180800,MELAA,11,11,13,0
180900,MELAA,15,15,13,3
181000,MELAA,13,10,13,3
181100,MELAA,5,5,19,3
181200,MELAA,14,14,22,6
181400,MELAA,3,0,6,0
181500,MELAA,8,3,5,0
181600,MELAA,0,14,6,0
181700,MELAA,0,0,3,0
181800,MELAA,0,6,0,0
181900,MELAA,3,0,3,0
182000,MELAA,0,3,3,0
182100,MELAA,3,0,3,0
182200,MELAA,0,3,3,0
182300,MELAA,0,0,0,0
182500,MELAA,6,3,6,0
182600,MELAA,0,3,3,0
182700,MELAA,3,3,8,3
182800,MELAA,3,0,6,0
182900,MELAA,3,3,3,0
183000,MELAA,0,3,6,0
183100,MELAA,0,3,3,0
183200,MELAA,0,0,0,0
183300,MELAA,3,5,5,0
183400,MELAA,3,3,3,0
183500,MELAA,3,3,3,0
183600,MELAA,5,0,0,3
183700,MELAA,0,0,3,0
183800,MELAA,3,3,8,0
183900,MELAA,3,3,3,0
184000,MELAA,3,0,5,0
184200,MELAA,3,3,5,0
184300,MELAA,3,0,3,0
184400,MELAA,3,0,3,0
184500,MELAA,0,0,0,0
184600,MELAA,3,0,6,0
184800,MELAA,3,0,3,0
184900,MELAA,3,3,3,0
185000,MELAA,0,0,0,0
185200,MELAA,0,0,0,0
185300,MELAA,3,0,3,0
185400,MELAA,0,3,3,0
185500,MELAA,3,3,3,3
185600,MELAA,0,0,3,3
185700,MELAA,0,0,5,0
185800,MELAA,0,3,3,0
185900,MELAA,11,0,11,0
186000,MELAA,8,0,13,0
186100,MELAA,0,0,5,0
186200,MELAA,2,0,5,2
186300,MELAA,2,0,0,0
186400,MELAA,7,0,2,2
