area,latitude,longitude
342800,-44.73770602,171.04734729
343100,-44.47471306,169.95056342
343300,-44.89434996,170.50210901
343400,-45.06213909,170.69741781
343500,-45.00239341,171.02035686
343600,-45.39244142,170.5515955
343700,-45.27731871,170.70534409
343800,-45.08908465,170.93071905
343900,-45.06404471,171.0000369
344000,-45.08058565,170.97765366
344100,-45.09820391,170.94539726
344200,-45.09087588,170.9672687
344300,-45.10681931,170.94732106
344500,-45.10579567,170.96138565
344700,-45.48147258,170.70954359
344800,-44.94314357,169.28090388
344900,-45.06411975,169.17047641
345000,-45.03747874,169.20617907
345100,-45.0524266,169.7255609
345200,-45.2810906,169.25086935
345300,-45.19905383,169.43943086
345400,-45.19247012,169.32445482
345500,-45.24363835,169.38984744
345600,-45.25210421,169.37578541
345700,-45.25282329,170.02086908
345800,-45.58227059,169.42667896
346000,-44.72734758,168.35593395
346200,-44.83712994,168.71544041
346400,-44.78255502,169.04972633
346600,-44.67399475,169.13083654
346700,-44.68004109,169.15232063
346800,-44.70336241,169.11527951
346900,-44.68367445,169.18201076
347000,-44.70519427,169.14994952
347100,-44.61387879,169.26678425
347200,-44.68728145,169.2943196
347300,-45.19619152,168.51305704
347400,-44.98924909,168.67326289
347500,-44.97140971,168.78382667
347700,-45.02264371,168.66173004
347800,-45.04130323,168.63106873
347900,-44.9457261,168.83841556
348000,-44.99478952,168.74876096
348100,-45.0327315,168.65460343
348200,-45.03289461,168.67249766
348300,-45.02699752,168.68939785
348400,-45.01825697,168.74585281
348600,-45.0390866,168.7232524
348700,-45.00679253,168.77572546
348800,-45.00228082,168.79374439
348900,-45.07182625,168.73715616
349000,-45.63286905,170.1227055
349100,-45.62493912,170.53249892
349200,-45.60312292,170.66725767
349300,-45.93568773,170.20271369
349400,-45.82713359,170.36633821
349600,-45.78374853,170.56970937
349700,-45.87310687,170.33831545
349800,-45.86646279,170.36435466
349900,-45.87866986,170.34786549
350000,-45.87666031,170.35643822
350100,-45.86700748,170.38627764
350200,-45.91291031,170.38272517
350300,-45.89103385,170.35188942
350400,-45.85706687,170.46654228
350500,-45.84936353,170.48340641
350600,-45.84321396,170.49960706
350700,-45.90161406,170.40079741
350900,-45.86689774,170.4616037
351000,-45.85838705,170.48621864
351100,-45.89815819,170.42263162
351200,-45.93395134,170.37425787
351300,-45.84825689,170.51388061
351400,-45.89632854,170.44876643
351500,-45.85777797,170.50064652
351600,-45.86711907,170.4917572
351700,-45.84682841,170.52968456
351800,-45.8281024,170.59128669
351900,-45.8417597,170.54490341
352000,-45.85238619,170.52237253
352100,-45.87481662,170.4813773
352200,-45.85877849,170.51916854
352300,-45.88684127,170.46858497
352400,-45.86290217,170.50786264
352500,-45.91984564,170.42553453
352600,-45.90709712,170.43736925
352700,-45.81220383,170.61799409
352800,-45.86668004,170.50466615
352900,-45.8757494,170.49272725
353000,-45.85517613,170.54194878
353100,-45.86491215,170.51950247
353300,-45.88564448,170.48404236
353400,-45.87712471,170.50291221
353500,-45.89194542,170.47568522
353600,-45.85250406,170.56534806
353800,-45.88464081,170.49318449
353900,-45.87156725,170.64610881
354000,-45.90471629,170.46034592
354100,-45.89931896,170.46859234
354200,-45.89677117,170.4820345
354400,-45.90324804,170.48071959
354500,-45.90830943,170.47222569
354600,-45.90099334,170.49030599
354700,-45.89889991,170.49998291
354800,-45.9148609,170.47562075
354900,-45.88463789,170.53350277
355000,-45.87172339,170.59414405
355100,-45.84455049,170.63829798
355200,-45.90481538,170.5028639
355300,-45.89733798,170.5181474
355400,-45.88811859,170.54296814
355500,-45.90351204,170.51329176
355600,-45.8982685,170.53683509
355700,-45.90348586,170.52778609
355800,-45.83535422,169.21290702
355900,-45.88283856,169.71507443
356000,-46.23295914,169.36302838
356100,-46.14666172,169.61562874
356200,-46.07247342,170.08655606
356300,-46.45964433,169.46517021
356400,-46.12167234,169.96750182
356500,-46.24449018,169.72255412
356600,-46.23245645,169.7529172
356800,-46.26457502,169.85724189
357300,-45.26618632,167.98136027
357500,-45.4135156,167.72303047
357600,-45.44172667,167.75405657
357700,-45.5465414,168.37465706
357900,-46.01707924,167.67301087
358000,-45.89093509,168.02614043
358100,-45.48645863,169.03162811
358200,-45.74921739,168.61002109
358300,-46.00268489,168.31789888
358400,-46.19250679,168.05347842
358500,-46.12903119,168.56584014
358600,-46.14486071,168.32382512
358700,-46.24535244,168.33027044
358800,-46.37009983,168.0125718
358900,-46.33578429,168.25553448
359000,-46.30068372,168.47812714
359100,-46.3334381,168.67007113
359400,-46.48269183,168.60409879
359500,-46.47283276,168.9919312
359600,-45.96604044,168.98043741
359700,-46.20791261,169.07308711
359800,-46.09161463,168.93868798
359900,-46.10626401,168.92356176
360000,-46.08957912,168.96136282
360200,-46.10427676,168.9374566
360300,-46.12386918,168.92050206
360400,-46.18742074,168.87330231
360500,-46.4816177,168.27903935
360600,-46.38023874,168.34165711
360700,-46.37529256,168.35657113
360800,-46.37140357,168.40415213
360900,-46.43520129,168.28791931
361000,-46.41489239,168.32850731
361100,-46.39213483,168.35330059
361200,-46.38971341,168.36796259
361300,-46.40074343,168.35272935
361400,-46.38994186,168.38013109
361500,-46.39716606,168.37568613
361600,-46.40719619,168.36918138
361700,-46.40175741,168.38809856
361900,-46.4103152,168.38551814
362000,-46.42135777,168.35635273
362100,-46.41932389,168.36900636
362200,-46.43342614,168.35379297
362300,-46.42133008,168.42196326
362400,-46.41755347,168.38907267
362500,-46.42792492,168.36839384
362600,-46.42502106,168.38702035
362700,-46.42992339,168.38223398
362800,-46.43454531,168.37684401
362900,-46.44101863,168.37099017
363000,-46.4506845,168.3651353
363100,-46.52117182,168.37470824
363300,-46.60724545,168.33224564
